421165,Novo Horizonte,"42,4"
421170,Orleans,"37,2"
421175,Otacílio Costa,"28,4"
421180,Ouro,"39,7"
421185,Ouro Verde,"36,4"
421187,Paial,"41,2"
421189,Painel,35
421190,Palhoça,"37,6"
421200,Palma Sola,"36,8"
421205,Palmeira,"30,9"
421210,Palmitos,"40,3"
421220,Papanduva,"37,6"
421223,Paraíso,"44,3"
421225,Passo de Torres,37
421227,Passos Maia,38
421230,Paulo Lopes,"31,9"
421240,Pedras Grandes,"38,2"
421250,Penha,"34,9"
421260,Peritiba,"39,8"
421270,Petrolândia,"43,5"
421280,Balneário Piçarras,"37,3"
421290,Pinhalzinho,"38,9"
421300,Pinheiro Preto,"38,6"
421310,Piratuba,"43,4"
421315,Planalto Alegre,"39,9"
421320,Pomerode,"40,6"
421330,Ponte Alta,32
421335,Ponte Alta do Norte,"30,6"
421340,Ponte Serrada,"33,2"
421350,Porto Belo,"34,9"
421360,Porto União,"38,9"
421370,Pouso Redondo,"36,7"
421380,Praia Grande,40
421390,Presidente Castello Branco,"42,6"
421400,Presidente Getúlio,"43,8"
421410,Presidente Nereu,"42,7"
421415,Princesa,"35,8"
421420,Quilombo,"42,7"
421430,Rancho Queimado,"38,9"
421440,Rio das Antas,38
421450,Rio do Campo,"41,1"
421460,Rio do Oeste,"37,1"
421470,Rio dos Cedros,"38,8"
421480,Rio do Sul,"41,4"
421490,Rio Fortuna,"37,5"
421500,Rio Negrinho,"36,3"
421505,Rio Rufino,"39,5"
421507,Riqueza,"42,7"
421510,Rodeio,"42,3"
421520,Romelândia,"43,2"
421530,Salete,"38,8"
421535,Saltinho,39
421540,Salto Veloso,"38,4"
421545,Sangão,"32,8"
421550,Santa Cecília,"32,5"
421555,Santa Helena,"33,3"
421560,Santa Rosa de Lima,"37,5"
421565,Santa Rosa do Sul,"38,3"
421567,Santa Terezinha,"44,4"
421568,Santa Terezinha do Progresso,"50,3"
421569,Santiago do Sul,"41,8"
421570,Santo Amaro da Imperatriz,"37,3"
421575,São Bernardino,"45,2"
421580,São Bento do Sul,38
421590,São Bonifácio,"40,1"
421600,São Carlos,"40,4"
421605,São Cristovão do Sul,"31,7"
421610,São Domingos,"37,4"
421620,São Francisco do Sul,"33,3"
421625,São João do Oeste,"35,6"
421630,São João Batista,"40,7"
421635,São João do Itaperiú,"30,4"
421640,São João do Sul,"39,2"
421650,São Joaquim,"31,9"
421660,São José,"41,2"
421670,São José do Cedro,"39,6"
421680,São José do Cerrito,"42,5"
421690,São Lourenço do Oeste,"40,3"
421700,São Ludgero,"35,2"
421710,São Martinho,"42,2"
421715,São Miguel da Boa Vista,"39,5"
421720,São Miguel do Oeste,"40,9"
421725,São Pedro de Alcântara,"40,7"
421730,Saudades,"45,1"
421740,Schroeder,"39,2"
421750,Seara,"39,3"
421755,Serra Alta,"40,5"
421760,Siderópolis,"34,5"
421770,Sombrio,"41,6"
421775,Sul Brasil,"40,8"
421780,Taió,"39,4"
421790,Tangará,"37,2"
421795,Tigrinhos,"45,3"
421800,Tijucas,"38,2"
421810,Timbé do Sul,"38,6"
421820,Timbó,"40,6"
421825,Timbó Grande,35
421830,Três Barras,"32,3"
421835,Treviso,"30,7"
421840,Treze de Maio,"38,9"
421850,Treze Tílias,"38,2"
421860,Trombudo Central,"36,4"
421870,Tubarão,"38,2"
421875,Tunápolis,"33,5"
421880,Turvo,"36,6"
421885,União do Oeste,"42,2"
421890,Urubici,"38,8"
421895,Urupema,"31,7"
421900,Urussanga,"34,9"
421910,Vargeão,"34,6"
421915,Vargem,"34,4"
421917,Vargem Bonita,"32,1"
421920,Vidal Ramos,"43,2"
421930,Videira,"40,1"
421935,Vitor Meireles,"47,5"
421940,Witmarsum,"43,4"
421950,Xanxerê,37
421960,Xavantina,"36,4"
421970,Xaxim,"39,6"
421985,Zortéa,"39,5"
