Cod. Loc.,Divisões Territoriais,2010
140002,Amajari,"55,3"
140005,Alto Alegre,"50,1"
140010,Boa Vista,"44,5"
140015,Bonfim,49
140017,Cantá,"45,2"
140020,Caracaraí,"43,5"
140023,Caroebe,"43,1"
140028,Iracema,"48,3"
140030,Mucajaí,"43,5"
140040,Normandia,"49,3"
140045,Pacaraima,"40,3"
140047,Rorainópolis,45
140050,São João da Baliza,"40,7"
140060,São Luiz,45
