352380,Itobi,"33,8"
352390,Itu,37
352400,Itupeva,"34,3"
352410,Ituverava,"38,2"
352420,Jaborandi,32
352430,Jaboticabal,"36,3"
352440,Jacareí,35
352450,Jaci,"35,4"
352460,Jacupiranga,"32,2"
352470,Jaguariúna,"37,3"
352480,Jales,"37,9"
352490,Jambeiro,"31,7"
352500,Jandira,"38,2"
352510,Jardinópolis,"33,1"
352520,Jarinu,"33,1"
352530,Jaú,"37,5"
352540,Jeriquara,"33,9"
352550,Joanópolis,"37,4"
352560,João Ramalho,"32,7"
352570,José Bonifácio,"33,9"
352580,Júlio Mesquita,"40,8"
352585,Jumirim,33
352590,Jundiaí,"36,2"
352600,Junqueirópolis,"35,7"
352610,Juquiá,"35,1"
352620,Juquitiba,"35,6"
352630,Lagoinha,"30,7"
352640,Laranjal Paulista,"38,5"
352650,Lavínia,"32,9"
352660,Lavrinhas,"36,5"
352670,Leme,"32,6"
352680,Lençóis Paulista,"31,9"
352690,Limeira,"35,3"
352700,Lindóia,"41,3"
352710,Lins,"39,1"
352720,Lorena,"37,4"
352725,Lourdes,"35,8"
352730,Louveira,"34,7"
352740,Lucélia,"35,3"
352750,Lucianópolis,"37,2"
352760,Luís Antônio,"28,4"
352770,Luiziânia,"33,6"
352780,Lupércio,"38,3"
352790,Lutécia,"36,1"
352800,Macatuba,"30,9"
352810,Macaubal,"32,1"
352820,Macedônia,"34,5"
352830,Magda,"30,2"
352840,Mairinque,"33,4"
352850,Mairiporã,"33,9"
352860,Manduri,"35,6"
352870,Marabá Paulista,"34,1"
352880,Maracaí,"31,2"
352885,Marapoama,"30,1"
352890,Mariápolis,"31,4"
352900,Marília,"39,3"
352910,Marinópolis,"37,6"
352920,Martinópolis,"34,2"
352930,Matão,31
352940,Mauá,35
352950,Mendonça,"35,2"
352960,Meridiano,"38,6"
352965,Mesópolis,"37,4"
352970,Miguelópolis,"35,7"
352980,Mineiros do Tietê,"34,4"
352990,Miracatu,"31,1"
353000,Mira Estrela,"34,6"
353010,Mirandópolis,"34,5"
353020,Mirante do Paranapanema,"35,9"
353030,Mirassol,"36,2"
353040,Mirassolândia,"32,6"
353050,Mococa,"32,5"
353060,Mogi das Cruzes,"37,7"
353070,Mogi Guaçu,"32,5"
353080,Moji Mirim,"35,4"
353090,Mombuca,"32,3"
353100,Monções,35
353110,Mongaguá,"39,7"
353120,Monte Alegre do Sul,"35,9"
353130,Monte Alto,"35,3"
353140,Monte Aprazível,"30,8"
353150,Monte Azul Paulista,"33,4"
353160,Monte Castelo,"38,2"
353170,Monteiro Lobato,"31,8"
